name,artist_count,track_id,popularity,year,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
[Monthly 15/30] pt. 44 - I'm not OK,1,45zvlkvSTdvrOoat3ptisk,0,2022,0,0.507,0.385,9,-7.066,1,0.0303,0.745,5.94e-06,0.12,0.108,144.037,audio_features,45zvlkvSTdvrOoat3ptisk,spotify:track:45zvlkvSTdvrOoat3ptisk,https://api.spotify.com/v1/tracks/45zvlkvSTdvrOoat3ptisk,https://api.spotify.com/v1/audio-analysis/45zvlkvSTdvrOoat3ptisk,247292,4
[Monthly 15/30] pt.47 - Save Me,1,6rnBtIaUwpp2xvhRXg1Wcw,0,2022,0,0.547,0.691,6,-5.541,1,0.0288,0.162,0.174,0.132,0.377,109.934,audio_features,6rnBtIaUwpp2xvhRXg1Wcw,spotify:track:6rnBtIaUwpp2xvhRXg1Wcw,https://api.spotify.com/v1/tracks/6rnBtIaUwpp2xvhRXg1Wcw,https://api.spotify.com/v1/audio-analysis/6rnBtIaUwpp2xvhRXg1Wcw,212795,4
Bits of Heaven,1,0b2XrlRX0s573qTBLLyrnH,0,2022,0,0.655,0.552,9,-19.087,1,0.044,0.197,0.845,0.0821,0.36,140.017,audio_features,0b2XrlRX0s573qTBLLyrnH,spotify:track:0b2XrlRX0s573qTBLLyrnH,https://api.spotify.com/v1/tracks/0b2XrlRX0s573qTBLLyrnH,https://api.spotify.com/v1/audio-analysis/0b2XrlRX0s573qTBLLyrnH,167732,4
Dangerous and Painful,1,1sAwQIWMGy8yoAprOK9qrb,0,2022,0,0.663,0.403,0,-10.43,1,0.0521,0.00516,0.819,0.09,0.559,140.072,audio_features,1sAwQIWMGy8yoAprOK9qrb,spotify:track:1sAwQIWMGy8yoAprOK9qrb,https://api.spotify.com/v1/tracks/1sAwQIWMGy8yoAprOK9qrb,https://api.spotify.com/v1/audio-analysis/1sAwQIWMGy8yoAprOK9qrb,260519,4
평광림(平光林),1,2eK5dN6sP0qflPGH10S6Od,0,2022,0,0.445,0.00364,5,-18.873,1,0.0704,0.985,0.912,0.128,0.239,62.295,audio_features,2eK5dN6sP0qflPGH10S6Od,spotify:track:2eK5dN6sP0qflPGH10S6Od,https://api.spotify.com/v1/tracks/2eK5dN6sP0qflPGH10S6Od,https://api.spotify.com/v1/audio-analysis/2eK5dN6sP0qflPGH10S6Od,260000,3
[Monthly 15/30] pt.48 - Remind,1,2kvOcDiBweAkqlaJBX0gN4,0,2022,0,0.503,0.675,11,-6.235,1,0.131,0.36,0,0.281,0.51,82.84,audio_features,2kvOcDiBweAkqlaJBX0gN4,spotify:track:2kvOcDiBweAkqlaJBX0gN4,https://api.spotify.com/v1/tracks/2kvOcDiBweAkqlaJBX0gN4,https://api.spotify.com/v1/audio-analysis/2kvOcDiBweAkqlaJBX0gN4,153373,4
[Monthly 15/30] Pt.45 - Always,1,7wX4JwTaAE6xebk8OSkL0E,0,2022,0,0.483,0.798,6,-5.725,1,0.0437,0.282,0.000216,0.0892,0.283,83.879,audio_features,7wX4JwTaAE6xebk8OSkL0E,spotify:track:7wX4JwTaAE6xebk8OSkL0E,https://api.spotify.com/v1/tracks/7wX4JwTaAE6xebk8OSkL0E,https://api.spotify.com/v1/audio-analysis/7wX4JwTaAE6xebk8OSkL0E,185089,4
Every $ix Month$ ($lowed),1,1PFqoMigYizMEOrK2dX3Vd,0,2022,1,0.381,0.58,1,-13.472,1,0.262,0.472,0,0.104,0.425,127.27,audio_features,1PFqoMigYizMEOrK2dX3Vd,spotify:track:1PFqoMigYizMEOrK2dX3Vd,https://api.spotify.com/v1/tracks/1PFqoMigYizMEOrK2dX3Vd,https://api.spotify.com/v1/audio-analysis/1PFqoMigYizMEOrK2dX3Vd,255969,5
[Monthly 15/30] Pt. 42 - Good Night,1,5abMA7GIu4sTnguJQJQDqD,0,2022,0,0.573,0.888,7,-4.379,1,0.0316,0.0115,0.0136,0.285,0.743,148.044,audio_features,5abMA7GIu4sTnguJQJQDqD,spotify:track:5abMA7GIu4sTnguJQJQDqD,https://api.spotify.com/v1/tracks/5abMA7GIu4sTnguJQJQDqD,https://api.spotify.com/v1/audio-analysis/5abMA7GIu4sTnguJQJQDqD,156487,4
A Time To Kill,1,2Q1s7CTtbQUQRRyAVgMOa0,0,2022,1,0.597,0.56,10,-11.654,0,0.702,0.231,0,0.348,0.41,80.271,audio_features,2Q1s7CTtbQUQRRyAVgMOa0,spotify:track:2Q1s7CTtbQUQRRyAVgMOa0,https://api.spotify.com/v1/tracks/2Q1s7CTtbQUQRRyAVgMOa0,https://api.spotify.com/v1/audio-analysis/2Q1s7CTtbQUQRRyAVgMOa0,106449,4
Warrior,1,6S9uQsqkxhJpN8WeBV0BwB,0,2022,1,0.741,0.55,1,-6.21,1,0.229,0.024,1.03e-05,0.123,0.335,140.318,audio_features,6S9uQsqkxhJpN8WeBV0BwB,spotify:track:6S9uQsqkxhJpN8WeBV0BwB,https://api.spotify.com/v1/tracks/6S9uQsqkxhJpN8WeBV0BwB,https://api.spotify.com/v1/audio-analysis/6S9uQsqkxhJpN8WeBV0BwB,179688,4
Real,4,2w9WmqL5aJJj5RyfBiye2f,0,2022,1,0.766,0.608,8,-8.011,1,0.28,0.00737,0,0.0654,0.43,170.018,audio_features,2w9WmqL5aJJj5RyfBiye2f,spotify:track:2w9WmqL5aJJj5RyfBiye2f,https://api.spotify.com/v1/tracks/2w9WmqL5aJJj5RyfBiye2f,https://api.spotify.com/v1/audio-analysis/2w9WmqL5aJJj5RyfBiye2f,216712,4
Cough Et Bread Up,3,36KnZ7JqTEgzsCSkmp5JZX,0,2022,1,0.808,0.692,4,-6.91,0,0.289,0.00775,0,0.103,0.482,175.014,audio_features,36KnZ7JqTEgzsCSkmp5JZX,spotify:track:36KnZ7JqTEgzsCSkmp5JZX,https://api.spotify.com/v1/tracks/36KnZ7JqTEgzsCSkmp5JZX,https://api.spotify.com/v1/audio-analysis/36KnZ7JqTEgzsCSkmp5JZX,175608,4
Y.K.H.I.G.,2,4pUxZyvIc6q7bMROa1bSjD,0,2022,1,0.7,0.491,8,-8.355,1,0.317,0.0427,0,0.122,0.262,156.996,audio_features,4pUxZyvIc6q7bMROa1bSjD,spotify:track:4pUxZyvIc6q7bMROa1bSjD,https://api.spotify.com/v1/tracks/4pUxZyvIc6q7bMROa1bSjD,https://api.spotify.com/v1/audio-analysis/4pUxZyvIc6q7bMROa1bSjD,197328,4
Not The Same,2,25ILA7SNXsjHXDCrezAzK9,0,2022,1,0.818,0.424,10,-12.378,1,0.446,0.0452,0,0.158,0.406,147.944,audio_features,25ILA7SNXsjHXDCrezAzK9,spotify:track:25ILA7SNXsjHXDCrezAzK9,https://api.spotify.com/v1/tracks/25ILA7SNXsjHXDCrezAzK9,https://api.spotify.com/v1/audio-analysis/25ILA7SNXsjHXDCrezAzK9,229590,4
"Monthly Chorom 4, 2022 - For the Beauty of the Earth",1,196pmNqAitNv2xNP682Pcw,0,2022,0,0.471,0.248,5,-7.326,1,0.0291,0.971,4.4e-06,0.127,0.425,87.813,audio_features,196pmNqAitNv2xNP682Pcw,spotify:track:196pmNqAitNv2xNP682Pcw,https://api.spotify.com/v1/tracks/196pmNqAitNv2xNP682Pcw,https://api.spotify.com/v1/audio-analysis/196pmNqAitNv2xNP682Pcw,177273,4
[Monthly 15/30] pt.49 - Late Night,1,1SKgrGmm9ohT7cTAcYo75q,0,2022,0,0.459,0.801,11,-7.505,0,0.0417,0.078,0.0025,0.313,0.463,155.582,audio_features,1SKgrGmm9ohT7cTAcYo75q,spotify:track:1SKgrGmm9ohT7cTAcYo75q,https://api.spotify.com/v1/tracks/1SKgrGmm9ohT7cTAcYo75q,https://api.spotify.com/v1/audio-analysis/1SKgrGmm9ohT7cTAcYo75q,174680,4
[Monthly 15/30] pt.46 - I just wanna,1,4UlBcDpfwXbwA5HDk3Obn0,0,2022,0,0.719,0.559,3,-7.779,1,0.0353,0.562,0,0.117,0.61,103.011,audio_features,4UlBcDpfwXbwA5HDk3Obn0,spotify:track:4UlBcDpfwXbwA5HDk3Obn0,https://api.spotify.com/v1/tracks/4UlBcDpfwXbwA5HDk3Obn0,https://api.spotify.com/v1/audio-analysis/4UlBcDpfwXbwA5HDk3Obn0,169985,4
"life goes on, still",1,21OAjNwBZlqijNfQO6nVhG,0,2022,0,0.298,0.999,2,-0.649,0,0.466,0.855,0.707,0.094,0.0366,163.855,audio_features,21OAjNwBZlqijNfQO6nVhG,spotify:track:21OAjNwBZlqijNfQO6nVhG,https://api.spotify.com/v1/tracks/21OAjNwBZlqijNfQO6nVhG,https://api.spotify.com/v1/audio-analysis/21OAjNwBZlqijNfQO6nVhG,161083,4
phonk thingy,1,4phmAjMyjSF00KFSK7ZjER,0,2022,0,0.799,0.49,7,-9.044,0,0.141,0.75,0.943,0.0618,0.297,128.025,audio_features,4phmAjMyjSF00KFSK7ZjER,spotify:track:4phmAjMyjSF00KFSK7ZjER,https://api.spotify.com/v1/tracks/4phmAjMyjSF00KFSK7ZjER,https://api.spotify.com/v1/audio-analysis/4phmAjMyjSF00KFSK7ZjER,127500,4
Save Me,1,7MAtv7pPxMSO3Ib6k881Rn,0,2022,0,0.439,0.562,7,-7.438,0,0.0293,0.842,0.985,0.0593,0.251,130.879,audio_features,7MAtv7pPxMSO3Ib6k881Rn,spotify:track:7MAtv7pPxMSO3Ib6k881Rn,https://api.spotify.com/v1/tracks/7MAtv7pPxMSO3Ib6k881Rn,https://api.spotify.com/v1/audio-analysis/7MAtv7pPxMSO3Ib6k881Rn,154442,4
ERROR,1,4g3kgatQZTgUoYHsNX2dRX,0,2022,0,0.617,0.916,0,-8.523,0,0.913,0.0347,0.0345,0.333,0.145,199.881,audio_features,4g3kgatQZTgUoYHsNX2dRX,spotify:track:4g3kgatQZTgUoYHsNX2dRX,https://api.spotify.com/v1/tracks/4g3kgatQZTgUoYHsNX2dRX,https://api.spotify.com/v1/audio-analysis/4g3kgatQZTgUoYHsNX2dRX,182712,3
Doing Your Makeup For Pride Month Roleplay Pt.4,1,04hLu8jF2yEvHI4UZs61wP,0,2022,0,0.37,0.00512,1,-43.616,1,0.0703,0.00147,0.00977,0.0927,0.178,162.631,audio_features,04hLu8jF2yEvHI4UZs61wP,spotify:track:04hLu8jF2yEvHI4UZs61wP,https://api.spotify.com/v1/tracks/04hLu8jF2yEvHI4UZs61wP,https://api.spotify.com/v1/audio-analysis/04hLu8jF2yEvHI4UZs61wP,304079,4
"May Monthly Favorite Clothes, Snacks, etc Pt.4",1,33C7ieZ7iaPD2yvUPAdmsW,0,2022,0,0.618,0.25,10,-28.146,0,0.295,0.0809,0,0.387,0.245,111.7,audio_features,33C7ieZ7iaPD2yvUPAdmsW,spotify:track:33C7ieZ7iaPD2yvUPAdmsW,https://api.spotify.com/v1/tracks/33C7ieZ7iaPD2yvUPAdmsW,https://api.spotify.com/v1/audio-analysis/33C7ieZ7iaPD2yvUPAdmsW,308303,3
Telephone Chalwa Riddim - 420 Live,1,5IpBNic6P3pVJVKEUYgDBg,0,2022,0,0.727,0.513,2,-11.418,1,0.132,0.407,0.819,0.236,0.658,164.076,audio_features,5IpBNic6P3pVJVKEUYgDBg,spotify:track:5IpBNic6P3pVJVKEUYgDBg,https://api.spotify.com/v1/tracks/5IpBNic6P3pVJVKEUYgDBg,https://api.spotify.com/v1/audio-analysis/5IpBNic6P3pVJVKEUYgDBg,191291,4
Mic Scratching 400 Patreons HUGE Monthly Appreciation Pt.4,1,5owno3vul0DrEl1jZ9DAUE,0,2022,0,0.401,0.135,1,-34.18,1,0.113,0.389,0.0866,0.0617,0.111,72.09,audio_features,5owno3vul0DrEl1jZ9DAUE,spotify:track:5owno3vul0DrEl1jZ9DAUE,https://api.spotify.com/v1/tracks/5owno3vul0DrEl1jZ9DAUE,https://api.spotify.com/v1/audio-analysis/5owno3vul0DrEl1jZ9DAUE,315964,4
Mic Scratching 400 Patreons HUGE Monthly Appreciation Pt.1,1,1MD0TIhPzPCJTYVyqn4cG7,0,2022,0,0.437,0.161,1,-33.588,1,0.244,0.271,0.0783,0.123,0.118,70.759,audio_features,1MD0TIhPzPCJTYVyqn4cG7,spotify:track:1MD0TIhPzPCJTYVyqn4cG7,https://api.spotify.com/v1/tracks/1MD0TIhPzPCJTYVyqn4cG7,https://api.spotify.com/v1/audio-analysis/1MD0TIhPzPCJTYVyqn4cG7,319111,4
Mic Scratching 400 Patreons HUGE Monthly Appreciation Pt.2,1,0aJ2H5VpSPoWZYOE7t6Le3,0,2022,0,0.457,0.157,1,-33.577,1,0.103,0.274,0.0545,0.0974,0.119,87.096,audio_features,0aJ2H5VpSPoWZYOE7t6Le3,spotify:track:0aJ2H5VpSPoWZYOE7t6Le3,https://api.spotify.com/v1/tracks/0aJ2H5VpSPoWZYOE7t6Le3,https://api.spotify.com/v1/audio-analysis/0aJ2H5VpSPoWZYOE7t6Le3,318757,4
Mic Scratching 400 Patreons HUGE Monthly Appreciation Pt.7,1,6jbiwuFsT7AjwlSrfEu71y,0,2022,0,0.472,0.123,1,-37.436,1,0.15,0.226,0.0156,0.142,0.11,83.123,audio_features,6jbiwuFsT7AjwlSrfEu71y,spotify:track:6jbiwuFsT7AjwlSrfEu71y,https://api.spotify.com/v1/tracks/6jbiwuFsT7AjwlSrfEu71y,https://api.spotify.com/v1/audio-analysis/6jbiwuFsT7AjwlSrfEu71y,317093,4
Mic Scratching 400 Patreons HUGE Monthly Appreciation Pt.3,1,5M304S8VpfzFtngra8xfTh,0,2022,0,0.407,0.117,1,-34.413,1,0.0694,0.536,0.494,0.117,0.0637,88.296,audio_features,5M304S8VpfzFtngra8xfTh,spotify:track:5M304S8VpfzFtngra8xfTh,https://api.spotify.com/v1/tracks/5M304S8VpfzFtngra8xfTh,https://api.spotify.com/v1/audio-analysis/5M304S8VpfzFtngra8xfTh,306397,3
Mic Scratching 400 Patreons HUGE Monthly Appreciation Pt.8,1,6K5DNXeVWAWvEwv0Q7UFvS,0,2022,0,0.464,0.114,1,-37.897,1,0.124,0.249,0.0556,0.066,0.0695,92.994,audio_features,6K5DNXeVWAWvEwv0Q7UFvS,spotify:track:6K5DNXeVWAWvEwv0Q7UFvS,https://api.spotify.com/v1/tracks/6K5DNXeVWAWvEwv0Q7UFvS,https://api.spotify.com/v1/audio-analysis/6K5DNXeVWAWvEwv0Q7UFvS,312653,4
Mic Scratching 400 Patreons HUGE Monthly Appreciation Pt.5,1,2mGGUCuKUXmBPfgBdWVWq9,0,2022,0,0.381,0.151,1,-34.191,1,0.062,0.508,0.786,0.101,0.0654,79.255,audio_features,2mGGUCuKUXmBPfgBdWVWq9,spotify:track:2mGGUCuKUXmBPfgBdWVWq9,https://api.spotify.com/v1/tracks/2mGGUCuKUXmBPfgBdWVWq9,https://api.spotify.com/v1/audio-analysis/2mGGUCuKUXmBPfgBdWVWq9,312664,4
Mic Scratching 400 Patreons HUGE Monthly Appreciation Pt.6,1,1SiHHkRb2OzMGEHECwiuBs,0,2022,0,0.394,0.107,1,-36.435,1,0.071,0.481,0.644,0.125,0.0675,83.883,audio_features,1SiHHkRb2OzMGEHECwiuBs,spotify:track:1SiHHkRb2OzMGEHECwiuBs,https://api.spotify.com/v1/tracks/1SiHHkRb2OzMGEHECwiuBs,https://api.spotify.com/v1/audio-analysis/1SiHHkRb2OzMGEHECwiuBs,315402,5
"Guided Meditation: Monthly Salary Multiplier, Pt. 4",1,38SMqNWauUB2MndGv8j0xf,0,2022,0,0.384,0.0274,0,-22.632,1,0.0798,0.849,0.627,0.118,0.5,136.912,audio_features,38SMqNWauUB2MndGv8j0xf,spotify:track:38SMqNWauUB2MndGv8j0xf,https://api.spotify.com/v1/tracks/38SMqNWauUB2MndGv8j0xf,https://api.spotify.com/v1/audio-analysis/38SMqNWauUB2MndGv8j0xf,42000,3
"Monthly Favorites, Self Care Items and More Pt.4",1,1sEEmFrVRBmuyTyjiimYyg,0,2022,0,0.632,0.771,10,-16.481,0,0.318,0.114,0,0.352,0.0381,86.002,audio_features,1sEEmFrVRBmuyTyjiimYyg,spotify:track:1sEEmFrVRBmuyTyjiimYyg,https://api.spotify.com/v1/tracks/1sEEmFrVRBmuyTyjiimYyg,https://api.spotify.com/v1/audio-analysis/1sEEmFrVRBmuyTyjiimYyg,285749,4
Layered Sounds Monthly Patreon Appreciation Pt.4,1,4WNVSMR53WQ8EWW0vt4Gck,0,2022,0,0.522,0.0327,1,-42.076,1,0.13,0.000237,0.00104,0.217,0.0513,92.439,audio_features,4WNVSMR53WQ8EWW0vt4Gck,spotify:track:4WNVSMR53WQ8EWW0vt4Gck,https://api.spotify.com/v1/tracks/4WNVSMR53WQ8EWW0vt4Gck,https://api.spotify.com/v1/audio-analysis/4WNVSMR53WQ8EWW0vt4Gck,309568,4
"Appointment with Doctor Lizi, Monthly Check Up Pt.4",1,7KkLZShINk3bftQHowQLJC,0,2022,0,0.47,0.165,7,-44.655,1,0.229,0.627,0.00857,0.124,0.0431,112.007,audio_features,7KkLZShINk3bftQHowQLJC,spotify:track:7KkLZShINk3bftQHowQLJC,https://api.spotify.com/v1/tracks/7KkLZShINk3bftQHowQLJC,https://api.spotify.com/v1/audio-analysis/7KkLZShINk3bftQHowQLJC,321103,3
Slim Fine,1,1tGakDklQoMPrfsDNX83ZO,0,2022,1,0.553,0.732,6,-7.043,0,0.301,0.0176,3.45e-06,0.109,0.676,165.017,audio_features,1tGakDklQoMPrfsDNX83ZO,spotify:track:1tGakDklQoMPrfsDNX83ZO,https://api.spotify.com/v1/tracks/1tGakDklQoMPrfsDNX83ZO,https://api.spotify.com/v1/audio-analysis/1tGakDklQoMPrfsDNX83ZO,151273,4
Touch Down 2 Cause Hell (Bow Bow Bow),1,6Av0wFr4xSaJO5y6sdl6gG,0,2022,1,0.828,0.84,10,-3.167,0,0.258,0.000548,0,0.0776,0.672,169.096,audio_features,6Av0wFr4xSaJO5y6sdl6gG,spotify:track:6Av0wFr4xSaJO5y6sdl6gG,https://api.spotify.com/v1/tracks/6Av0wFr4xSaJO5y6sdl6gG,https://api.spotify.com/v1/audio-analysis/6Av0wFr4xSaJO5y6sdl6gG,165975,4
Chapter 4 - Dance Me to the End - Ten Months and Ten Days with ALS,2,4Idh7nVjv35mV1onP9wyiy,0,2022,0,0.702,0.284,5,-17.136,1,0.887,0.318,0,0.141,0.365,106.337,audio_features,4Idh7nVjv35mV1onP9wyiy,spotify:track:4Idh7nVjv35mV1onP9wyiy,https://api.spotify.com/v1/tracks/4Idh7nVjv35mV1onP9wyiy,https://api.spotify.com/v1/audio-analysis/4Idh7nVjv35mV1onP9wyiy,181859,3
Chapter 45 - Dance Me to the End - Ten Months and Ten Days with ALS,2,0pdADfRcmHUeFZl1DZzlE9,0,2022,0,0.654,0.278,6,-16.868,1,0.933,0.347,1.76e-06,0.0913,0.418,83.401,audio_features,0pdADfRcmHUeFZl1DZzlE9,spotify:track:0pdADfRcmHUeFZl1DZzlE9,https://api.spotify.com/v1/tracks/0pdADfRcmHUeFZl1DZzlE9,https://api.spotify.com/v1/audio-analysis/0pdADfRcmHUeFZl1DZzlE9,180843,3
Chapter 41 - Dance Me to the End - Ten Months and Ten Days with ALS,2,5uYtuCpSdzAwiMKFjXYL9C,0,2022,0,0.671,0.281,5,-17.449,1,0.928,0.207,8.28e-06,0.115,0.517,77.72,audio_features,5uYtuCpSdzAwiMKFjXYL9C,spotify:track:5uYtuCpSdzAwiMKFjXYL9C,https://api.spotify.com/v1/tracks/5uYtuCpSdzAwiMKFjXYL9C,https://api.spotify.com/v1/audio-analysis/5uYtuCpSdzAwiMKFjXYL9C,183390,4
Chapter 49 - Dance Me to the End - Ten Months and Ten Days with ALS,2,3jXKEeIywkikxjdLgDpaHK,0,2022,0,0.704,0.301,10,-16.618,1,0.913,0.309,0,0.119,0.353,95.803,audio_features,3jXKEeIywkikxjdLgDpaHK,spotify:track:3jXKEeIywkikxjdLgDpaHK,https://api.spotify.com/v1/tracks/3jXKEeIywkikxjdLgDpaHK,https://api.spotify.com/v1/audio-analysis/3jXKEeIywkikxjdLgDpaHK,181696,4
Chapter 42 - Dance Me to the End - Ten Months and Ten Days with ALS,2,6KzDXriTCo7fyJhp64ePUO,0,2022,0,0.723,0.25,8,-17.477,0,0.902,0.32,5.27e-06,0.321,0.473,85.629,audio_features,6KzDXriTCo7fyJhp64ePUO,spotify:track:6KzDXriTCo7fyJhp64ePUO,https://api.spotify.com/v1/tracks/6KzDXriTCo7fyJhp64ePUO,https://api.spotify.com/v1/audio-analysis/6KzDXriTCo7fyJhp64ePUO,183281,5
Chapter 46 - Dance Me to the End - Ten Months and Ten Days with ALS,2,0YJrsiTbOvqz4KOUJ8UD0L,0,2022,0,0.726,0.268,10,-17.031,0,0.862,0.313,1.1e-06,0.167,0.412,116.769,audio_features,0YJrsiTbOvqz4KOUJ8UD0L,spotify:track:0YJrsiTbOvqz4KOUJ8UD0L,https://api.spotify.com/v1/tracks/0YJrsiTbOvqz4KOUJ8UD0L,https://api.spotify.com/v1/audio-analysis/0YJrsiTbOvqz4KOUJ8UD0L,182375,5
Chapter 47 - Dance Me to the End - Ten Months and Ten Days with ALS,2,5QKOg2BNKKVENjtnrCJRsW,0,2022,0,0.709,0.266,6,-16.587,1,0.885,0.461,0,0.113,0.363,131.647,audio_features,5QKOg2BNKKVENjtnrCJRsW,spotify:track:5QKOg2BNKKVENjtnrCJRsW,https://api.spotify.com/v1/tracks/5QKOg2BNKKVENjtnrCJRsW,https://api.spotify.com/v1/audio-analysis/5QKOg2BNKKVENjtnrCJRsW,185465,3
Chapter 40 - Dance Me to the End - Ten Months and Ten Days with ALS,2,4Qeb5yUtmRG4uWIWvWfVOn,0,2022,0,0.7,0.272,9,-17.426,1,0.904,0.398,0,0.143,0.541,102.92,audio_features,4Qeb5yUtmRG4uWIWvWfVOn,spotify:track:4Qeb5yUtmRG4uWIWvWfVOn,https://api.spotify.com/v1/tracks/4Qeb5yUtmRG4uWIWvWfVOn,https://api.spotify.com/v1/audio-analysis/4Qeb5yUtmRG4uWIWvWfVOn,187942,3
Chapter 48 - Dance Me to the End - Ten Months and Ten Days with ALS,2,5zsi6saWtjCtbeLDJahnxd,0,2022,0,0.625,0.273,10,-16.915,1,0.942,0.496,4.4e-06,0.305,0.393,177.511,audio_features,5zsi6saWtjCtbeLDJahnxd,spotify:track:5zsi6saWtjCtbeLDJahnxd,https://api.spotify.com/v1/tracks/5zsi6saWtjCtbeLDJahnxd,https://api.spotify.com/v1/audio-analysis/5zsi6saWtjCtbeLDJahnxd,181696,3
Chapter 44 - Dance Me to the End - Ten Months and Ten Days with ALS,2,7t5XOISkLEWhiiScOQe8wh,0,2022,0,0.645,0.263,6,-16.484,1,0.943,0.453,0,0.24,0.316,88.309,audio_features,7t5XOISkLEWhiiScOQe8wh,spotify:track:7t5XOISkLEWhiiScOQe8wh,https://api.spotify.com/v1/tracks/7t5XOISkLEWhiiScOQe8wh,https://api.spotify.com/v1/audio-analysis/7t5XOISkLEWhiiScOQe8wh,184395,1
Chapter 43 - Dance Me to the End - Ten Months and Ten Days with ALS,2,19ch2XEOVufvyRUrjlE4GP,0,2022,0,0.656,0.299,8,-17.202,0,0.933,0.353,0,0.169,0.369,91.703,audio_features,19ch2XEOVufvyRUrjlE4GP,spotify:track:19ch2XEOVufvyRUrjlE4GP,https://api.spotify.com/v1/tracks/19ch2XEOVufvyRUrjlE4GP,https://api.spotify.com/v1/audio-analysis/19ch2XEOVufvyRUrjlE4GP,182324,4
its 4am and i havent written in months until now,1,5HiXzaG90Z5MQyckMsOuqN,0,2022,1,0.665,0.659,1,-9.358,1,0.104,0.0301,0,0.178,0.217,130.002,audio_features,5HiXzaG90Z5MQyckMsOuqN,spotify:track:5HiXzaG90Z5MQyckMsOuqN,https://api.spotify.com/v1/tracks/5HiXzaG90Z5MQyckMsOuqN,https://api.spotify.com/v1/audio-analysis/5HiXzaG90Z5MQyckMsOuqN,120005,4
4 Months of Running & Rain,1,32QdGwuUPTTUyoweKsYu6u,0,2022,0,0.139,0.0717,8,-25.177,1,0.045,0.974,0.931,0.429,0.0352,140.667,audio_features,32QdGwuUPTTUyoweKsYu6u,spotify:track:32QdGwuUPTTUyoweKsYu6u,https://api.spotify.com/v1/tracks/32QdGwuUPTTUyoweKsYu6u,https://api.spotify.com/v1/audio-analysis/32QdGwuUPTTUyoweKsYu6u,193721,4
Telephone Chalwa 420 Riddim (Dub Mix),1,3bOXeEb3eoD8griu9UebT6,0,2022,0,0.669,0.7,11,-12.191,0,0.0695,0.555,0.841,0.0906,0.578,164.078,audio_features,3bOXeEb3eoD8griu9UebT6,spotify:track:3bOXeEb3eoD8griu9UebT6,https://api.spotify.com/v1/tracks/3bOXeEb3eoD8griu9UebT6,https://api.spotify.com/v1/audio-analysis/3bOXeEb3eoD8griu9UebT6,184024,4
Lost in 4 Corners (2022 Re-Master),1,3rrFeXWc0gBYbCzbsiCHQe,0,2022,0,0.456,0.684,7,-5.493,1,0.0352,0.185,0,0.407,0.549,137.201,audio_features,3rrFeXWc0gBYbCzbsiCHQe,spotify:track:3rrFeXWc0gBYbCzbsiCHQe,https://api.spotify.com/v1/tracks/3rrFeXWc0gBYbCzbsiCHQe,https://api.spotify.com/v1/audio-analysis/3rrFeXWc0gBYbCzbsiCHQe,158733,3
Twelve months are like spring(21736),1,6abwuu4YdoVPJ1H67b8GKZ,0,2022,0,0.591,0.714,0,-5.99,1,0.0365,0.0169,0.853,0.0624,0.633,187.945,audio_features,6abwuu4YdoVPJ1H67b8GKZ,spotify:track:6abwuu4YdoVPJ1H67b8GKZ,https://api.spotify.com/v1/tracks/6abwuu4YdoVPJ1H67b8GKZ,https://api.spotify.com/v1/audio-analysis/6abwuu4YdoVPJ1H67b8GKZ,216990,4
Five Flower Songs op.47: 2. The Succession of the Four Sweet Months,4,42ZYNAquD2g1YnoKuf5Mo9,0,2022,0,0.164,0.0457,0,-29.346,1,0.0535,0.985,0.00988,0.122,0.039,77.175,audio_features,42ZYNAquD2g1YnoKuf5Mo9,spotify:track:42ZYNAquD2g1YnoKuf5Mo9,https://api.spotify.com/v1/tracks/42ZYNAquD2g1YnoKuf5Mo9,https://api.spotify.com/v1/audio-analysis/42ZYNAquD2g1YnoKuf5Mo9,109000,4
Deception Of Truth,1,5z8S5qXKj41EsIr1WEXmVe,0,2022,0,0.556,0.764,11,-8.995,1,0.0773,0.000982,6.64e-06,0.179,0.518,99.91,audio_features,5z8S5qXKj41EsIr1WEXmVe,spotify:track:5z8S5qXKj41EsIr1WEXmVe,https://api.spotify.com/v1/tracks/5z8S5qXKj41EsIr1WEXmVe,https://api.spotify.com/v1/audio-analysis/5z8S5qXKj41EsIr1WEXmVe,156000,4
Change Of Season,1,05DvhgrUwEPohvgozgd2YY,0,2022,0,0.352,0.709,10,-7.336,1,0.127,0.00467,0,0.0838,0.362,99.571,audio_features,05DvhgrUwEPohvgozgd2YY,spotify:track:05DvhgrUwEPohvgozgd2YY,https://api.spotify.com/v1/tracks/05DvhgrUwEPohvgozgd2YY,https://api.spotify.com/v1/audio-analysis/05DvhgrUwEPohvgozgd2YY,170326,4
the mall is charging minimum wage employees $40 a month for parking,1,3wHgrENyEhZ7QZrec3iiR2,0,2022,0,0.451,0.152,9,-13.809,1,0.0436,0.968,0.912,0.113,0.0793,118.367,audio_features,3wHgrENyEhZ7QZrec3iiR2,spotify:track:3wHgrENyEhZ7QZrec3iiR2,https://api.spotify.com/v1/tracks/3wHgrENyEhZ7QZrec3iiR2,https://api.spotify.com/v1/audio-analysis/3wHgrENyEhZ7QZrec3iiR2,150000,4
